dense_id	source_id	cfa_node_ids
2803	7834575	7834575
2804	7834579	7834579
2805	7834581	7834581
2806	7834907	7834907
2807	7834969	7834969
2808	7835487	7835487
2809	7835529	7835529
2810	7837051	7837051
2811	7837563	7837563
2812	7837567	7837567
2813	7837569	7837569
2814	7839397	7839397
2815	7839407	7839407
2816	7840719	7840719
2817	7841715	7841715
2818	7842459	7842459
2819	7842465	7842465
2820	7842469	7842469
2821	7842471	7842471
2822	7842681	7842681
2823	7842685	7842685
2824	7842687	7842687
2825	7843425	7843425
2826	7843801	7843801
2827	7843805	7843805
2828	7843991	7843991
2829	7843997	7843997
2830	7844477	7844477
2831	7844483	7844483
2832	7844501	7844501
2833	7844757	7844757
2834	7844799	7844799
2835	7844801	7844801
2836	7844881	7844881
2837	7844997	7844997
2838	7846311	7846311
2839	7846689	7846689
2840	7846845	7846845
2841	7847615	7847615
2842	7847633	7847633
2843	7848069	7848069
2844	7849131	7849131
2845	7849137	7849137
2846	7849139	7849139
2847	7849695	7849695
2848	7852223	7852223
2849	7852973	7852973
2850	7853063	7853063
2851	7853069	7853069
2852	7853535	7853535
2853	7853559	7853559
2854	7854177	7854177
2855	7854545	7854545
2856	7856153	7856153
2857	7856299	7856299
2858	7856949	7856949
2859	7857519	7857519
2860	7857627	7857627
2861	7857933	7857933
2862	7858209	7858209
2863	7859075	7859075
2864	7859603	7859603
2865	7861019	7861019
2866	7862353	7862353
2867	7862663	7862663
2868	7862665	7862665
2869	7863385	7863385
2870	7863391	7863391
2871	7863705	7863705
2872	7864165	7864165
2873	7864901	7864901
2874	7865467	7865467
2875	7865569	7865569
2876	7865585	7865585
2877	7865727	7865727
2878	7865949	7865949
2879	7866887	7866887
2880	7866893	7866893
2881	7866899	7866899
2882	7867345	7867345
2883	7867695	7867695
2884	7867797	7867797
2885	7867827	7867827
2886	7870027	7870027
2887	7871121	7871121
2888	7871127	7871127
2889	7871225	7871225
2890	7871505	7871505
2891	7871511	7871511
2892	7872519	7872519
2893	7872525	7872525
2894	7872535	7872535
2895	7872719	7872719
2896	7872863	7872863
2897	7873287	7873287
2898	7873341	7873341
2899	7873347	7873347
2900	7873651	7873651
2901	7874965	7874965
2902	7875253	7875253
2903	7877979	7877979
2904	7877985	7877985
2905	7877991	7877991
2906	7879113	7879113
2907	7879119	7879119
2908	7881151	7881151
2909	7881933	7881933
2910	7881939	7881939
2911	7881945	7881945
2912	7881951	7881951
2913	7882137	7882137
2914	7882881	7882881
2915	7882971	7882971
2916	7884951	7884951
2917	7884957	7884957
2918	7885529	7885529
2919	7885535	7885535
2920	7887563	7887563
2921	7887941	7887941
2922	7890029	7890029
2923	7890047	7890047
2924	7890053	7890053
2925	7890057	7890057
2926	7891053	7891053
2927	7891059	7891059
2928	7891965	7891965
2929	7892157	7892157
2930	7892757	7892757
2931	7893239	7893239
