node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,coverage,dist_from_mean_coordinate,n_modes,n_routes
1963,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,38.26578140258789,0.5721054673194885,1.0,1.0
1964,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,318.9735107421875,0.7996432781219482,1.0,5.0
1965,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,38.26578140258789,0.5899472832679749,1.0,1.0
1966,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,269.6489562988281,0.18053774535655975,1.0,4.0
1967,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,5,1 tip,0 no foreign neighbour,502.94146728515625,0.7445667386054993,1.0,10.0
1968,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,5,2 path,0 no foreign neighbour,739.468505859375,0.1388690322637558,1.0,13.0
1969,0,bus,2.0,1.0,4562.0,0.0,3145.0,0,0,0,2 path,0 no foreign neighbour,136.40927124023438,0.5549921989440918,1.0,3.0
1970,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,5,1 tip,0 no foreign neighbour,502.94146728515625,0.6733932495117188,1.0,10.0
1971,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,78.7079849243164,0.04516870528459549,1.0,2.0
1972,0,bus,3.0,0.0,4562.0,0.3333333333333333,3145.0,0,0,2,3+ branch,mixed,78.7079849243164,0.04956052452325821,1.0,2.0
1973,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,101.28739166259766,0.18603478372097015,1.0,2.0
1974,0,bus,3.0,1.0,4562.0,0.0,3145.0,0,0,5,3+ branch,0 no foreign neighbour,654.833984375,0.6276302337646484,1.0,13.0
1975,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,29.962865829467773,0.4912578761577606,1.0,1.0
1976,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,29.962865829467773,0.49304643273353577,1.0,1.0
1977,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,550.3613891601562,0.08063126355409622,1.0,9.0
1978,0,bus,4.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,4,3+ branch,0 no foreign neighbour,91.87931060791016,0.4877520799636841,1.0,3.0
1979,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,91.87931060791016,0.5091930031776428,1.0,3.0
1980,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,130.09707641601562,0.5021480917930603,1.0,3.0
1981,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,132.19015502929688,0.03624420613050461,1.0,2.0
1982,0,bus,2.0,1.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,91.83129119873047,0.5090516209602356,1.0,2.0
1983,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,132.19015502929688,0.03444843366742134,1.0,2.0
1984,0,bus,2.0,1.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,197.82138061523438,0.03669286519289017,1.0,3.0
1985,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,38.482505798339844,0.04326212406158447,1.0,1.0
1986,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,116.3851318359375,0.06975071877241135,1.0,2.0
1987,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,116.3851318359375,0.07315288484096527,1.0,2.0
1988,0,bus,3.0,0.0,4562.0,0.3333333333333333,3145.0,0,0,2,3+ branch,mixed,116.3851318359375,0.08198787271976471,1.0,2.0
1989,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,116.3851318359375,0.060716141015291214,1.0,2.0
1990,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,2,1 tip,1 all neighbours foreign,38.482505798339844,0.05352112278342247,1.0,1.0
1991,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,3,1 tip,1 all neighbours foreign,38.482505798339844,0.04656130447983742,1.0,1.0
1992,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,38.926979064941406,0.04201421141624451,1.0,1.0
1993,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,78.7079849243164,0.04483132064342499,1.0,2.0
1994,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,0,2 path,mixed,334.7508239746094,0.0787944570183754,1.0,5.0
1995,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,0,1 tip,1 all neighbours foreign,258.7395324707031,0.08729252964258194,1.0,4.0
1996,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,4.9738664627075195,0.04766412824392319,1.0,1.0
1997,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,4.9738664627075195,0.05006231367588043,1.0,1.0
1998,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,4,2 path,mixed,81.87469482421875,0.037481989711523056,1.0,2.0
1999,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,197.82138061523438,0.03781158849596977,1.0,3.0
2000,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,78.7079849243164,0.04408133402466774,1.0,2.0
2001,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,132.19015502929688,0.0419192910194397,1.0,2.0
2002,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,4,2 path,mixed,106.47400665283203,0.03365504369139671,1.0,2.0
2003,0,bus,4.0,0.0,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,262.653564453125,0.2219773381948471,1.0,5.0
2004,0,bus,2.0,1.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,68.22864532470703,0.5089061856269836,1.0,2.0
2005,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,39.781009674072266,0.03807549923658371,1.0,1.0
2006,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,0,2 path,mixed,334.7508239746094,0.08228307962417603,1.0,5.0
2007,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,276.52935791015625,0.04579206183552742,1.0,5.0
2008,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,276.52935791015625,0.04710783436894417,1.0,5.0
2009,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,276.52935791015625,0.04540599510073662,1.0,5.0
2010,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,4,1 tip,1 all neighbours foreign,40.147281646728516,0.163234680891037,1.0,1.0
2011,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,98.22265625,0.13614913821220398,1.0,2.0
2012,0,bus,2.0,1.0,4562.0,1.0,3145.0,0,0,4,2 path,1 all neighbours foreign,101.86808013916016,0.08607599139213562,1.0,2.0
2013,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,38.926979064941406,0.051545150578022,1.0,1.0
2014,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,249.3640594482422,0.22423994541168213,1.0,5.0
2015,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,4,1 tip,1 all neighbours foreign,38.926979064941406,0.05137718841433525,1.0,1.0
2016,0,bus,2.0,0.0,4562.0,1.0,3145.0,0,0,2,2 path,1 all neighbours foreign,41.55463409423828,0.11785327643156052,1.0,1.0
2017,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,123.54742431640625,0.22455234825611115,1.0,2.0
2018,0,bus,4.0,0.0,4562.0,0.75,3145.0,0,0,5,3+ branch,mixed,512.6512451171875,0.07869436591863632,1.0,8.0
2019,0,bus,4.0,0.0,4562.0,0.25,3145.0,0,0,3,3+ branch,mixed,94.3992691040039,0.20869608223438263,1.0,2.0
2020,0,bus,3.0,0.0,4562.0,1.0,3145.0,0,0,3,3+ branch,1 all neighbours foreign,488.9437255859375,0.0988152027130127,1.0,7.0
2021,3,bus+trolley,2.0,0.0,4562.0,0.5,610.0,1,1,5,2 path,mixed,582.122314453125,0.10187192261219025,2.0,9.0
2022,0,bus,5.0,0.0,4562.0,0.8,3145.0,0,0,5,3+ branch,mixed,382.9532165527344,0.10404987633228302,1.0,6.0
2023,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,5,1 tip,0 no foreign neighbour,317.4706115722656,0.10462471097707748,1.0,5.0
2024,3,bus+trolley,2.0,0.0,4562.0,1.0,610.0,1,1,5,2 path,1 all neighbours foreign,454.817138671875,0.10126788914203644,2.0,7.0
2025,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,164.83912658691406,0.214390829205513,1.0,3.0
2026,3,bus+trolley,1.0,0.0,4562.0,0.0,610.0,1,1,5,1 tip,0 no foreign neighbour,622.099853515625,0.09399762749671936,2.0,10.0
2027,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,85.98097229003906,0.19134163856506348,1.0,3.0
2028,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,85.98097229003906,0.1880093216896057,1.0,3.0
2029,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,289.6913757324219,0.15826189517974854,1.0,5.0
2030,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,2,1 tip,1 all neighbours foreign,129.37020874023438,0.15755370259284973,1.0,2.0
2031,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,4,1 tip,1 all neighbours foreign,41.55463409423828,0.12819242477416992,1.0,1.0
2032,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,94.45893096923828,0.10140421986579895,1.0,2.0
2033,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,124.46615600585938,0.15576301515102386,1.0,2.0
2034,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,124.46615600585938,0.15566067397594452,1.0,2.0
2035,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,183.16998291015625,0.13191655278205872,1.0,3.0
2036,0,bus,2.0,0.0,4562.0,1.0,3145.0,0,0,2,2 path,1 all neighbours foreign,94.45893096923828,0.10359685122966766,1.0,2.0
2037,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,124.46615600585938,0.16140493750572205,1.0,2.0
2038,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,124.46615600585938,0.16334523260593414,1.0,2.0
2039,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,78.80888366699219,0.22696535289287567,1.0,2.0
2040,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,2,2 path,mixed,178.02011108398438,0.15409737825393677,1.0,3.0
2041,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,124.46615600585938,0.17043596506118774,1.0,2.0
2042,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,262.5482177734375,0.22074046730995178,1.0,5.0
2043,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,124.46615600585938,0.16775831580162048,1.0,2.0
2044,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,262.5482177734375,0.2148338407278061,1.0,5.0
2045,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,262.5482177734375,0.20908229053020477,1.0,5.0
2046,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,124.46615600585938,0.17526832222938538,1.0,2.0
2047,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,316.41131591796875,0.14815032482147217,1.0,6.0
2048,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,262.5482177734375,0.2062230408191681,1.0,5.0
2049,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,262.5482177734375,0.1960887908935547,1.0,5.0
2050,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,124.46615600585938,0.18231049180030823,1.0,2.0
2051,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,362.3150329589844,0.18947750329971313,1.0,7.0
2052,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,124.46615600585938,0.18476156890392303,1.0,2.0
2053,0,bus,2.0,0.0,4562.0,1.0,3145.0,0,0,5,2 path,1 all neighbours foreign,298.2339782714844,0.13101726770401,1.0,5.0
2054,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,5,2 path,0 no foreign neighbour,362.3150329589844,0.18842294812202454,1.0,7.0
2055,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,203.0909423828125,0.12724772095680237,1.0,4.0
2056,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,403.0538330078125,0.09254125505685806,1.0,7.0
2057,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,3,2 path,mixed,127.5073013305664,0.08497535437345505,1.0,3.0
2058,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,142.0267333984375,0.15952211618423462,1.0,4.0
2059,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,3,1 tip,1 all neighbours foreign,300.9356994628906,0.17241333425045013,1.0,6.0
2060,0,bus,2.0,0.0,4562.0,0.5,3145.0,0,0,5,2 path,mixed,677.7789306640625,0.09343080967664719,1.0,12.0
2061,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,3,1 tip,1 all neighbours foreign,89.38062286376953,0.08287621289491653,1.0,2.0
2062,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,3,1 tip,1 all neighbours foreign,213.0197296142578,0.12715484201908112,1.0,4.0
2063,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,46.471214294433594,0.23905816674232483,1.0,1.0
2064,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,46.471214294433594,0.2405625283718109,1.0,1.0
2065,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,46.471214294433594,0.24160225689411163,1.0,1.0
2066,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,46.471214294433594,0.24267233908176422,1.0,1.0
2067,0,bus,4.0,0.0,4562.0,0.25,3145.0,0,0,5,3+ branch,mixed,711.0980834960938,0.1716848462820053,1.0,10.0
2068,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,46.471214294433594,0.23928214609622955,1.0,1.0
2069,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,178.60430908203125,0.2287747710943222,1.0,4.0
2070,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,0,1 tip,0 no foreign neighbour,263.3418273925781,0.09713993966579437,1.0,4.0
2071,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,4,3+ branch,0 no foreign neighbour,179.37989807128906,0.19336165487766266,1.0,3.0
2072,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,46.88887023925781,0.20704106986522675,1.0,1.0
2073,0,bus,7.0,0.095238097012043,4562.0,0.0,3145.0,0,0,5,3+ branch,0 no foreign neighbour,760.96826171875,0.17312201857566833,1.0,11.0
2074,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,94.84798431396484,0.22144395112991333,1.0,2.0
2075,0,bus,1.0,0.0,4562.0,1.0,3145.0,0,0,3,1 tip,1 all neighbours foreign,18.065948486328125,0.07650984078645706,1.0,1.0
2076,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,59.78916931152344,0.1787748485803604,1.0,1.0
2077,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,221.92398071289062,0.22879882156848907,1.0,5.0
2078,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,94.84798431396484,0.22060716152191162,1.0,2.0
2079,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,110.29615783691406,0.0812663733959198,1.0,2.0
2080,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,46.88887023925781,0.20764073729515076,1.0,1.0
2081,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,179.37989807128906,0.1929837465286255,1.0,3.0
2082,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,84.0539321899414,0.0970834419131279,1.0,2.0
2083,0,bus,2.0,0.0,4562.0,1.0,3145.0,0,0,2,2 path,1 all neighbours foreign,110.29615783691406,0.0838438868522644,1.0,2.0
2084,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,112.28285217285156,0.6116941571235657,1.0,1.0
2085,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,112.28285217285156,0.596204936504364,1.0,1.0
2086,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,112.28285217285156,0.57928067445755,1.0,1.0
2087,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,112.28285217285156,0.5530023574829102,1.0,1.0
2088,0,bus,4.0,0.0,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,136.48072814941406,0.5352107286453247,1.0,2.0
2089,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,112.28285217285156,0.5291147828102112,1.0,1.0
2090,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,112.28285217285156,0.5057059526443481,1.0,1.0
2091,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,112.28285217285156,0.49944376945495605,1.0,1.0
2092,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,112.28285217285156,0.4879748821258545,1.0,1.0
2093,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,202.5106964111328,0.0847136452794075,1.0,4.0
2094,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,112.28285217285156,0.4784657061100006,1.0,1.0
2095,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,112.28285217285156,0.44390225410461426,1.0,1.0
2096,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,136.48072814941406,0.41419991850852966,1.0,2.0
2097,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,264.1379699707031,0.36297470331192017,1.0,8.0
2098,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,217.5281982421875,0.36004725098609924,1.0,6.0
2099,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,264.1379699707031,0.3586052656173706,1.0,8.0
2100,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,264.1379699707031,0.3564041256904602,1.0,8.0
2101,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,136.48072814941406,0.40148815512657166,1.0,2.0
2102,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,135.20864868164062,0.3800353705883026,1.0,2.0
2103,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,5,3+ branch,0 no foreign neighbour,450.7868957519531,0.35608071088790894,1.0,10.0
2104,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,320.45330810546875,0.3519883155822754,1.0,5.0
2105,0,bus,4.0,0.5,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,450.7868957519531,0.35377737879753113,1.0,10.0
2106,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,344.0305480957031,0.35413333773612976,1.0,6.0
2107,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,137.10800170898438,0.6281388401985168,1.0,8.0
2108,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,137.10800170898438,0.6198959946632385,1.0,8.0
2109,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,123.12964630126953,0.6006436347961426,1.0,7.0
2110,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,306.05889892578125,0.3405931890010834,1.0,6.0
2111,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,268.4740905761719,0.34167513251304626,1.0,5.0
2112,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,2,3+ branch,0 no foreign neighbour,123.12964630126953,0.5866114497184753,1.0,7.0
2113,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,123.12964630126953,0.5933017730712891,1.0,7.0
2114,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,137.10800170898438,0.6166864633560181,1.0,8.0
2115,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,281.86102294921875,0.33055558800697327,1.0,5.0
2116,0,bus,5.0,0.10000000149011612,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,335.7222595214844,0.3190370202064514,1.0,7.0
2117,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,4,2 path,0 no foreign neighbour,244.27622985839844,0.3189689815044403,1.0,4.0
2118,0,bus,2.0,1.0,4562.0,0.0,3145.0,0,0,5,2 path,0 no foreign neighbour,579.8310546875,0.34509196877479553,1.0,13.0
2119,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,555.6331787109375,0.34401875734329224,1.0,12.0
2120,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,264.958251953125,0.31570303440093994,1.0,5.0
2121,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,4,1 tip,0 no foreign neighbour,282.81573486328125,0.25400128960609436,1.0,5.0
2122,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,304.2906188964844,0.31531959772109985,1.0,6.0
2123,0,bus,5.0,0.10000000149011612,4562.0,0.0,3145.0,0,0,5,3+ branch,0 no foreign neighbour,600.4631958007812,0.3440166711807251,1.0,14.0
2124,0,bus,2.0,1.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,353.7959899902344,0.3015480637550354,1.0,7.0
2125,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,353.7959899902344,0.30529284477233887,1.0,7.0
2126,0,bus,3.0,0.3333333432674408,4562.0,0.0,3145.0,0,0,5,3+ branch,0 no foreign neighbour,510.0768737792969,0.35203617811203003,1.0,10.0
2127,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,308.9410095214844,0.22705543041229248,1.0,5.0
2128,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,135.04165649414062,0.7945290803909302,1.0,3.0
2129,0,bus,4.0,0.1666666716337204,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,121.81793975830078,0.3458622992038727,1.0,5.0
2130,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,135.04165649414062,0.806670069694519,1.0,3.0
2131,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,94.14958953857422,0.8314027190208435,1.0,2.0
2132,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,135.04165649414062,0.816077709197998,1.0,3.0
2133,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,67.53719329833984,0.34742581844329834,1.0,3.0
2134,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,5,2 path,0 no foreign neighbour,553.634765625,0.3440041244029999,1.0,12.0
2135,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,5,3+ branch,0 no foreign neighbour,546.1824340820312,0.3451670706272125,1.0,12.0
2136,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,344.0305480957031,0.35381725430488586,1.0,6.0
2137,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,3,1 tip,0 no foreign neighbour,177.95399475097656,0.35020941495895386,1.0,5.0
2138,0,bus,2.0,0.0,4562.0,1.0,3145.0,0,0,3,2 path,1 all neighbours foreign,242.77645874023438,0.12694978713989258,1.0,4.0
2139,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,3,2 path,0 no foreign neighbour,209.60423278808594,0.35485705733299255,1.0,6.0
2140,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,200.58450317382812,0.3486529588699341,1.0,6.0
2141,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,320.45330810546875,0.3498673439025879,1.0,5.0
2142,0,bus,3.0,0.0,4562.0,0.0,3145.0,0,0,3,3+ branch,0 no foreign neighbour,185.2446746826172,0.3504198491573334,1.0,3.0
2143,0,bus,1.0,0.0,4562.0,0.0,3145.0,0,0,2,1 tip,0 no foreign neighbour,22.925800323486328,0.3822100758552551,1.0,1.0
2144,0,bus,2.0,0.0,4562.0,0.0,3145.0,0,0,2,2 path,0 no foreign neighbour,106.0844497680664,0.3520309031009674,1.0,2.0
